Página,Parágrafo/Bloco,Sentença,Português,Resp. Português,Rev. Português,Glosas,Resp. Glosas,Arquivo Vídeo,Resp. Vídeo,Rev. Tradução,Mocap,Vídeo Mocap,Elan,Resp. Elan,Rev. Elan,URL,Paragraph,Sentence
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/noticias/fernando-coelho-e-homenageado-com-medalha-do-merito-civico-afrobrasileiro,3.0,"Entre os homenageados estavam o presidente do  Banco Nacional de Desenvolvimento Econômico e Social (BNDES), Aloizio Mercadante; o Ministro do Trabalho e Emprego, Luiz Marinho; o diretor do Serviço Social do Comércio no estado de São Paulo (SESC-SP), Danilo Santos de Miranda; além de executivos de grandes empresas brasileiras e multinacionais, e agentes culturais."
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/noticias/fernando-coelho-e-homenageado-com-medalha-do-merito-civico-afrobrasileiro,4.0,Confira alguns dos melhores momentos da cerimônia no vídeo:
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/noticias/fernando-coelho-e-homenageado-com-medalha-do-merito-civico-afrobrasileiro,5.0,
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/noticias/fernando-coelho-e-homenageado-com-medalha-do-merito-civico-afrobrasileiro,6.0,© Pró-Reitoria de Extensão e Cultura.
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/noticias/fernando-coelho-e-homenageado-com-medalha-do-merito-civico-afrobrasileiro,6.0,"Desenvolvido por DTIC - Diretoria de Tecnologia da Informação e Comunicação
"
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/noticias/forcult-lanca-programa-corredor-cultural-nacional-e-divulga-edital-para-concurso-de-fotografia-1,0.0,FORCULT lança Programa Corredor Cultural Nacional e divulga edital para concurso de fotografia Publicado em 24/05/2023 por PROEC
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/noticias/forcult-lanca-programa-corredor-cultural-nacional-e-divulga-edital-para-concurso-de-fotografia-1,1.0,"Temática do concurso é o Patrimônio Cultural Brasileiro, e inscrições acontecem até o dia 17 de julho"
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/noticias/forcult-lanca-programa-corredor-cultural-nacional-e-divulga-edital-para-concurso-de-fotografia-1,2.0,O Fórum de Gestão Cultural das Instituições Públicas de Ensino Superior Brasileiras (FORCULT) lançou na última quarta-feira (17) o Programa Corredor Cultural Nacional.
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/noticias/forcult-lanca-programa-corredor-cultural-nacional-e-divulga-edital-para-concurso-de-fotografia-1,2.0,"Inspirado no Corredor Cultural FORPROEX Sudeste, que aconteceu no periodo de 2016 a 2019, além de outras iniciativas que acontecem em outras regiões brasileiras, o novo programa se expande para todo o território nacional com o intuito de promover o intercâmbio de produções artísticas e culturais entre as Instituições Públicas de Ensino Superior (IPES)."
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/noticias/forcult-lanca-programa-corredor-cultural-nacional-e-divulga-edital-para-concurso-de-fotografia-1,3.0,"Presidente do FORCULT, o servidor da Unicamp Fabio Cerqueira participou do evento de lançamento, e destacou a importância da circulação das produções artísticas na complementação da formação dos estudantes das universidades brasileiras, bem como na promoção da cultura em seu caráter extensionista."
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/noticias/forcult-lanca-programa-corredor-cultural-nacional-e-divulga-edital-para-concurso-de-fotografia-1,4.0,"A primeira ação do novo programa é o II Concurso de Fotografia: Patrimônio Cultural Brasileiro, que pretende identificar imagens referentes à situação atual do patrimônio cultural brasileiro, de forma a incentivar a produção artística, a reflexão sobre a importância do zelo e da importância da conservação deste patrimônio, colaborando com a dissiminação do tema."
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/noticias/forcult-lanca-programa-corredor-cultural-nacional-e-divulga-edital-para-concurso-de-fotografia-1,4.0,O edital do Concurso pode ser acessado AQUI.
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/noticias/forcult-lanca-programa-corredor-cultural-nacional-e-divulga-edital-para-concurso-de-fotografia-1,4.0,"Veja abaixo mais informações, e o link para inscrição no Concurso."
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/noticias/forcult-lanca-programa-corredor-cultural-nacional-e-divulga-edital-para-concurso-de-fotografia-1,5.0,--
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/noticias/forcult-lanca-programa-corredor-cultural-nacional-e-divulga-edital-para-concurso-de-fotografia-1,6.0,Público Alvo
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/noticias/forcult-lanca-programa-corredor-cultural-nacional-e-divulga-edital-para-concurso-de-fotografia-1,7.0,"As inscrições para o concurso estão abertas a discentes, docentes, técnicos administrativos e colaboradores(as) (ex: estagiários(as), terceirizados(as), etc.) das Instituições Públicas de Ensino Superior (IPES) participantes do Programa Corredor Cultural Nacional – Edição 2023."
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/noticias/forcult-lanca-programa-corredor-cultural-nacional-e-divulga-edital-para-concurso-de-fotografia-1,8.0,Vagas
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/noticias/forcult-lanca-programa-corredor-cultural-nacional-e-divulga-edital-para-concurso-de-fotografia-1,9.0,"Não haverá limite de inscrições por IPES, mas cada autor(a) poderá apresentar somente uma fotografia."
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/noticias/forcult-lanca-programa-corredor-cultural-nacional-e-divulga-edital-para-concurso-de-fotografia-1,10.0,Inscrições
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/noticias/forcult-lanca-programa-corredor-cultural-nacional-e-divulga-edital-para-concurso-de-fotografia-1,11.0,As inscrições serão realizadas por meio do formulário disponível neste link: https://forms.gle/z1Z7AbqQCvj4W6XY6.
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/noticias/forcult-lanca-programa-corredor-cultural-nacional-e-divulga-edital-para-concurso-de-fotografia-1,11.0,
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/noticias/forcult-lanca-programa-corredor-cultural-nacional-e-divulga-edital-para-concurso-de-fotografia-1,12.0,Cronograma
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/noticias/forcult-lanca-programa-corredor-cultural-nacional-e-divulga-edital-para-concurso-de-fotografia-1,13.0,Submissão finaliza no dia 17/07/2023Avaliação das fotografias pela comissão técnica: 24/07/2023 a 14/08/2023Júri popular no Instagram: 23/08/2023 a 08/10/2023Divulgação do resultado: 09/10/2023Exposição presencial nas IPES: 13/11/2023 a 22/12/2023Calendário com as 12 fotos premiadas (PDF): 01/03/2024
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/noticias/forcult-lanca-programa-corredor-cultural-nacional-e-divulga-edital-para-concurso-de-fotografia-1,14.0, 
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/noticias/forcult-lanca-programa-corredor-cultural-nacional-e-divulga-edital-para-concurso-de-fotografia-1,15.0,Publicado originalmente em DCult: FORCULT lança Programa Corredor Cultural Nacional e divulga edital para concurso de fotografia.
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/noticias/forcult-lanca-programa-corredor-cultural-nacional-e-divulga-edital-para-concurso-de-fotografia-1,16.0,© Pró-Reitoria de Extensão e Cultura.
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/noticias/forcult-lanca-programa-corredor-cultural-nacional-e-divulga-edital-para-concurso-de-fotografia-1,16.0,"Desenvolvido por DTIC - Diretoria de Tecnologia da Informação e Comunicação
"
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/noticias/parceiras-entre-unicamp-e-universidade-zumbi-dos-palmares-sao-tema-de-reuniao-na-proec,0.0,Parceiras entre Unicamp e Universidade Zumbi dos Palmares são tema de reunião na Proec Publicado em 22/05/2023 por PROEC
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/noticias/parceiras-entre-unicamp-e-universidade-zumbi-dos-palmares-sao-tema-de-reuniao-na-proec,1.0,"O pró-reitor de Extensão e Cultura, Fernando Coelho, recebeu Raphael Vicente"
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/noticias/parceiras-entre-unicamp-e-universidade-zumbi-dos-palmares-sao-tema-de-reuniao-na-proec,2.0,Texto: Laurie Oliveira e Gabriela Villen  l Fotos: José Irani  l Edição de Imagem: Eli J.
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/noticias/parceiras-entre-unicamp-e-universidade-zumbi-dos-palmares-sao-tema-de-reuniao-na-proec,2.0,Machado
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/noticias/parceiras-entre-unicamp-e-universidade-zumbi-dos-palmares-sao-tema-de-reuniao-na-proec,3.0,"Na última quinta-feira (18), o pró-reitor de Extensão e Cultura da Unicamp, Fernando Coelho, recebeu o coordenador geral da Universidade Zumbi dos Palmares, ​​Raphael Vicente, para discutir possíveis projetos conjuntos entre as duas instituições."
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/noticias/parceiras-entre-unicamp-e-universidade-zumbi-dos-palmares-sao-tema-de-reuniao-na-proec,3.0,"Entre as temáticas levantadas estão o combate ao racismo, o empreendedorismo social, e a inserção do jovem negro no mercado de trabalho."
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/noticias/parceiras-entre-unicamp-e-universidade-zumbi-dos-palmares-sao-tema-de-reuniao-na-proec,4.0," ""A Unicamp é uma parceira muito importante nos nossos projetos."
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/noticias/parceiras-entre-unicamp-e-universidade-zumbi-dos-palmares-sao-tema-de-reuniao-na-proec,4.0,"Queremos entender onde podemos estar mais próximos, cooperando e aprofundando nosso trabalho, como foi com o projeto Segurança do Futuro, entre tantas outras parcerias"", ressaltou Vicente."
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/noticias/parceiras-entre-unicamp-e-universidade-zumbi-dos-palmares-sao-tema-de-reuniao-na-proec,4.0,
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/noticias/parceiras-entre-unicamp-e-universidade-zumbi-dos-palmares-sao-tema-de-reuniao-na-proec,5.0,"Segundo Fernando Coelho, a reunião foi uma ótima oportunidade para estreitar as relações institucionais."
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/noticias/parceiras-entre-unicamp-e-universidade-zumbi-dos-palmares-sao-tema-de-reuniao-na-proec,5.0,"""A Universidade Zumbi dos Palmares é uma parceira importante, sobretudo naquilo que  representa, como um símbolo de engajamento na luta contra o racismo social e estrutural, e o empreendedorismo social"", destacou."
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/noticias/parceiras-entre-unicamp-e-universidade-zumbi-dos-palmares-sao-tema-de-reuniao-na-proec,5.0,
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/noticias/parceiras-entre-unicamp-e-universidade-zumbi-dos-palmares-sao-tema-de-reuniao-na-proec,6.0, 
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/noticias/parceiras-entre-unicamp-e-universidade-zumbi-dos-palmares-sao-tema-de-reuniao-na-proec,7.0,© Pró-Reitoria de Extensão e Cultura.
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/noticias/parceiras-entre-unicamp-e-universidade-zumbi-dos-palmares-sao-tema-de-reuniao-na-proec,7.0,"Desenvolvido por DTIC - Diretoria de Tecnologia da Informação e Comunicação
"
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/noticias/proec-lanca-primeiro-edital-de-extensao-voltado-para-iniciativas-e-saberes-indigenas,0.0,Proec lança primeiro edital de extensão voltado para iniciativas e saberes indígenas Publicado em 31/01/2023 por PROEC
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/noticias/proec-lanca-primeiro-edital-de-extensao-voltado-para-iniciativas-e-saberes-indigenas,1.0,As propostas devem ser submetidas até dia 16 de junho
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/noticias/proec-lanca-primeiro-edital-de-extensao-voltado-para-iniciativas-e-saberes-indigenas,2.0,Texto: Gabriela Villen l Arte gráfica: Eli J.
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/noticias/proec-lanca-primeiro-edital-de-extensao-voltado-para-iniciativas-e-saberes-indigenas,2.0,Machado
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/noticias/proec-lanca-primeiro-edital-de-extensao-voltado-para-iniciativas-e-saberes-indigenas,3.0,"A Diretoria de Projetos de Extensão (DProj), da Pró-reitoria de Extensão e Cultura (Proec) da Unicamp lançou, na última sexta-feira (12), o 1° edital de apoio a projetos de extensão (PEX) envolvendo iniciativas e saberes indígenas."
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/noticias/proec-lanca-primeiro-edital-de-extensao-voltado-para-iniciativas-e-saberes-indigenas,3.0,"De acordo com Gislaine Elias Alipio, coordenadora da DProj, o edital tem como objetivo fomentar atividades de extensão que valorizem os conhecimentos, expressões artísticas, valores e práticas dos povos indígenas, além de beneficiar diretamente pessoas e comunidades externas."
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/noticias/proec-lanca-primeiro-edital-de-extensao-voltado-para-iniciativas-e-saberes-indigenas,3.0,"Considerando a história da Unicamp de adoção das cotas étnico-raciais na pós-graduação em 2015 e a criação do Vestibular Indígena em 2017, o edital pretende significar novo avanço nesse processo de inclusão, representatividade e valorização dos povos indígenas na Universidade."
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/noticias/proec-lanca-primeiro-edital-de-extensao-voltado-para-iniciativas-e-saberes-indigenas,3.0,"As propostas devem ser submetidas até dia 16 de junho, pelo coordenador do projeto pelo SistemaExteCult."
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/noticias/proec-lanca-primeiro-edital-de-extensao-voltado-para-iniciativas-e-saberes-indigenas,4.0,"Segundo Gislaine, a Proec pretende, por meio deste edital, promover o diálogo horizontal entre os conhecimentos acadêmicos e os conhecimentos de povos indígenas e incentivar ações com escolas, especialmente públicas, que promovam o encontro da comunidade escolar com povos indígenas."
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/noticias/proec-lanca-primeiro-edital-de-extensao-voltado-para-iniciativas-e-saberes-indigenas,4.0,"As propostas devem necessariamente contar com um docente ou pesquisador responsável e estudantes, de graduação ou pós, envolvidos."
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/noticias/proec-lanca-primeiro-edital-de-extensao-voltado-para-iniciativas-e-saberes-indigenas,4.0,
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/noticias/proec-lanca-primeiro-edital-de-extensao-voltado-para-iniciativas-e-saberes-indigenas,5.0,Leia o edital completo e submeta sua proposta.
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/noticias/proec-lanca-primeiro-edital-de-extensao-voltado-para-iniciativas-e-saberes-indigenas,6.0,© Pró-Reitoria de Extensão e Cultura.
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/noticias/proec-lanca-primeiro-edital-de-extensao-voltado-para-iniciativas-e-saberes-indigenas,6.0,"Desenvolvido por DTIC - Diretoria de Tecnologia da Informação e Comunicação
"
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/noticias/programas-terra-e-colmeias-de-cursinhos-passam-a-fazer-parte-da-proec,0.0,Programas Terra e Colmeias de Cursinhos passam a fazer parte da Proec Publicado em 25/05/2023 por PROEC
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/noticias/programas-terra-e-colmeias-de-cursinhos-passam-a-fazer-parte-da-proec,1.0,A apresentação dos programas aos funcionários da Pró-reitoria ocorreu na última segunda-feira (22) no auditório do programa UniversIDADE
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/noticias/programas-terra-e-colmeias-de-cursinhos-passam-a-fazer-parte-da-proec,2.0,Reportagem: Maria Luiza Robles Arias e Gabriela Villen  | Imagens e edição: Luiz Tadeu
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/noticias/programas-terra-e-colmeias-de-cursinhos-passam-a-fazer-parte-da-proec,3.0,A Pró-reitoria de Extensão e Cultura (Proec) da Unicamp incorporou a sua estrutura institucional os programas de extensão Terra e Colmeias de Cursinhos Pré-Vestibulares e Pré-Vestibulinhos.
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/noticias/programas-terra-e-colmeias-de-cursinhos-passam-a-fazer-parte-da-proec,3.0,"Os programas multidisciplinares reúnem ações de extensão em agroecologia e educação, abrangendo projetos atuantes há mais de uma década."
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/noticias/programas-terra-e-colmeias-de-cursinhos-passam-a-fazer-parte-da-proec,3.0,"A institucionalização pretende fortalecer essas iniciativas já consolidadas, garantindo sua perenidade."
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/noticias/programas-terra-e-colmeias-de-cursinhos-passam-a-fazer-parte-da-proec,3.0,"Uma apresentação dos programas aos funcionários da Proec, nesta segunda-feira (22), no auditório do programa UniversIDADE, marcou as boas-vindas à Pró-reitoria."
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/noticias/programas-terra-e-colmeias-de-cursinhos-passam-a-fazer-parte-da-proec,4.0, 
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/noticias/programas-terra-e-colmeias-de-cursinhos-passam-a-fazer-parte-da-proec,5.0,Confira o vídeo:
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/noticias/programas-terra-e-colmeias-de-cursinhos-passam-a-fazer-parte-da-proec,6.0,
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/noticias/programas-terra-e-colmeias-de-cursinhos-passam-a-fazer-parte-da-proec,7.0,"De acordo com Vanilde Esquerdo, professora da Faculdade de Engenharia Agrícola (Feagri) e coordenadora do programa, o Programa Terra nasceu a partir das experiências da Rede de Agroecologia da Unicamp (RAU)."
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/noticias/programas-terra-e-colmeias-de-cursinhos-passam-a-fazer-parte-da-proec,7.0,"Segundo ela, a rede, que surgiu em meados de 2010 e tem ramificações em todo país, tem o intuito de fortalecer a Agroecologia e sua compreensão multidisciplinar."
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/noticias/programas-terra-e-colmeias-de-cursinhos-passam-a-fazer-parte-da-proec,7.0,"A fim de ampliar as atividades desenvolvidas pela RAU na Unicamp e levá-las para os agricultores locais, surge o Programa Terra."
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/noticias/programas-terra-e-colmeias-de-cursinhos-passam-a-fazer-parte-da-proec,7.0,"“O objetivo é sair de uma realidade convencional de produção, com todos os impactos que causa no meio ambiente, na saúde das pessoas e na economia, para um sistema de produção de base sustentável, na região de Campinas e Limeira”, explicou Vanilde Esquerdo."
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/noticias/programas-terra-e-colmeias-de-cursinhos-passam-a-fazer-parte-da-proec,7.0,
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/noticias/programas-terra-e-colmeias-de-cursinhos-passam-a-fazer-parte-da-proec,8.0,O Programa Colmeias reúne Cursinhos Pré-Vestibulares e Pré-Vestibulinhos em Campinas e Limeira.
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/noticias/programas-terra-e-colmeias-de-cursinhos-passam-a-fazer-parte-da-proec,8.0,"Segundo Josely Rimoli, professora da  Faculdade de Ciências Aplicadas (FCA) e coordenadora do Colmeias, o programa teve início em 2010, com objetivo de oferecer formação preparatória para estudantes das escolas públicas."
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/noticias/programas-terra-e-colmeias-de-cursinhos-passam-a-fazer-parte-da-proec,8.0,"Desde seu surgimento, mais de 5 mil alunos passaram pelo projeto, registrando mais de 800 aprovações."
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/noticias/programas-terra-e-colmeias-de-cursinhos-passam-a-fazer-parte-da-proec,8.0,"“O Colmeia tem essa função de incluir o aluno no mundo do estudo e, posteriormente, no mundo do trabalho”, ressalta Josely."
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/noticias/programas-terra-e-colmeias-de-cursinhos-passam-a-fazer-parte-da-proec,8.0,"Além do ingresso dos alunos no Ensino Superior, o Programa atua no apoio à permanência dos estudantes, oferecendo bolsas aos que quiserem atuar como professores do Colmeia."
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/noticias/programas-terra-e-colmeias-de-cursinhos-passam-a-fazer-parte-da-proec,8.0,"A coordenadora ressaltou ainda os planos de expansão, com a criação do cursinho pré-vestibular Colmeias do Jardim São Marcos, em Campinas."
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/noticias/programas-terra-e-colmeias-de-cursinhos-passam-a-fazer-parte-da-proec,9.0, 
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/noticias/programas-terra-e-colmeias-de-cursinhos-passam-a-fazer-parte-da-proec,10.0,© Pró-Reitoria de Extensão e Cultura.
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/noticias/programas-terra-e-colmeias-de-cursinhos-passam-a-fazer-parte-da-proec,10.0,"Desenvolvido por DTIC - Diretoria de Tecnologia da Informação e Comunicação
"
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/paginas/congresso,0.0,"4º Congresso de Extensão e Cultura da Unicamp O 4º Congresso de Extensão e Cultura da Unicamp acontecerá nos dias 21, 22 e 23 de novembro, no Centro de Convenções e no Ginásio Multidisciplinar da Unicamp."
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/paginas/congresso,0.0,"O evento, organizado pela Pró-Reitoria de Extensão e Cultura (Proec), pretende reunir extensionistas e pesquisadores de todo país, para discutir as principais temáticas relacionadas à extensão e cultura no ambiente universitário."
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/paginas/congresso,0.0,"21, 22 e 23 de Novembro O 4º Congresso de Extensão e Cultura da Unicamp acontecerá nos dias 21, 22 e 23 de novembro, no Centro de Convenções e no Ginásio Multidisciplinar da Unicamp."
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/paginas/congresso,0.0,"O evento, organizado pela Pró-Reitoria de Extensão e Cultura (Proec), pretende reunir extensionistas e pesquisadores de todo país, para discutir as principais temáticas relacionadas à extensão e cultura no ambiente universitário."
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/paginas/congresso,0.0,Venha participar do congresso!
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/paginas/congresso,0.0,"O 4º Congresso de Extensão e Cultura da Unicamp acontecerá nos dias 21, 22 e 23 de novembro, no Centro de Convenções e no Ginásio Multidisciplinar da Unicamp."
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/paginas/congresso,0.0,"O evento, organizado pela Pró-Reitoria de Extensão e Cultura (Proec), pretende reunir extensionistas e pesquisadores de todo país, para discutir as principais temáticas relacionadas à extensão e cultura no ambiente universitário."
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/paginas/congresso,0.0,"Notícias O 4º Congresso de Extensão e Cultura da Unicamp acontecerá nos dias 21, 22 e 23 de novembro, no Centro de Convenções e no Ginásio Multidisciplinar da Unicamp."
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/paginas/congresso,0.0,"O evento, organizado pela Pró-Reitoria de Extensão e Cultura (Proec), pretende reunir extensionistas e pesquisadores de todo país, para discutir as principais temáticas relacionadas à extensão e cultura no ambiente universitário."
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/paginas/congresso,0.0,"Redes Sociais O 4º Congresso de Extensão e Cultura da Unicamp acontecerá nos dias 21, 22 e 23 de novembro, no Centro de Convenções e no Ginásio Multidisciplinar da Unicamp."
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/paginas/congresso,0.0,"O evento, organizado pela Pró-Reitoria de Extensão e Cultura (Proec), pretende reunir extensionistas e pesquisadores de todo país, para discutir as principais temáticas relacionadas à extensão e cultura no ambiente universitário."
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/paginas/congresso,0.0,"Patrocinadores O 4º Congresso de Extensão e Cultura da Unicamp acontecerá nos dias 21, 22 e 23 de novembro, no Centro de Convenções e no Ginásio Multidisciplinar da Unicamp."
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/paginas/congresso,0.0,"O evento, organizado pela Pró-Reitoria de Extensão e Cultura (Proec), pretende reunir extensionistas e pesquisadores de todo país, para discutir as principais temáticas relacionadas à extensão e cultura no ambiente universitário."
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/paginas/congresso,1.0,"Você pode conferir mais detalhes sobre o evento, além da nossa programação, nos links abaixo."
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/paginas/congresso,2.0,© Pró-Reitoria de Extensão e Cultura.
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/paginas/congresso,2.0,"Desenvolvido por DTIC - Diretoria de Tecnologia da Informação e Comunicação
"
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/paginas/editalcoltec,1.0,"As atividades de Extensão dos Colégios Técnicos representam um significativo avanço no processo de formação profissional, inclusão e de cidadania, visando ampliar o alcance na comunidade externa do conhecimento científico produzido pela comunidade do Colégio Técnico de Campinas e do Colégio Técnico de Limeira."
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/paginas/editalcoltec,2.0, 
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/paginas/editalcoltec,3.0,1.
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/paginas/editalcoltec,3.0,Objetivos do Edital
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/paginas/editalcoltec,4.0,"O presente edital visa o apoio financeiro de ações de extensão produzidas nos Colégios Técnicos, coordenadas por docentes desses colégios , cuja execução terá início em 14 de Junho de 2023, com duração de 12 (doze meses)."
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/paginas/editalcoltec,5.0,link para envio de propostas: https://www.extecult.proec.unicamp.br/
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/paginas/editalcoltec,6.0, 
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/paginas/editalcoltec,7.0,2.
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/paginas/editalcoltec,7.0,Link do Edital:  Edital dos Colégios Técnicos
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/paginas/editalcoltec,8.0, 
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/paginas/editalcoltec,9.0,3.
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/paginas/editalcoltec,9.0,Resultado Preliminar:
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/paginas/editalcoltec,10.0,
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/paginas/editalcoltec,11.0, 
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/paginas/editalcoltec,12.0,© Pró-Reitoria de Extensão e Cultura.
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/paginas/editalcoltec,12.0,"Desenvolvido por DTIC - Diretoria de Tecnologia da Informação e Comunicação
"
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/paginas/logotipos,1.0,https://www.unicamp.br/unicamp/logotipo
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/paginas/logotipos,2.0,"Disponíveis nos formatos: TIF, DXF, CDR, GIF, JPG, GIF, EPS."
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/paginas/logotipos,3.0,As imagens abaixo estão em alta definição e para salvá-las clique
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/paginas/logotipos,4.0,"com o botão direito do mouse sobre a imagem e escolha - ""Salvar imagem como...""."
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/paginas/logotipos,5.0, 
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/paginas/logotipos,6.0,
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/paginas/logotipos,7.0, 
,,,,,,,,,,,,,,,,https://www.proec.unicamp.br/paginas/logotipos,8.0, 
